-0.148, -0.025, 0.996, -2, 8, -56, 
-0.151, -0.026, 0.998, -2, 8, -56, 
-0.150, -0.026, 0.997, -2, 8, -56, 
-0.150, -0.027, 0.996, -2, 8, -56, 
-0.151, -0.026, 0.997, -2, 8, -56, 
-0.150, -0.027, 0.997, -2, 8, -56, 
-0.151, -0.027, 0.997, -2, 8, -56, 
-0.150, -0.028, 0.997, -2, 8, -56, 
-0.149, -0.026, 0.997, -2, 8, -56, 
-0.151, -0.026, 0.995, -2, 8, -56, 
-0.152, -0.028, 0.998, -2, 8, -56, 
-0.150, -0.026, 0.996, -2, 8, -56, 
-0.151, -0.027, 0.996, -2, 8, -56, 
-0.149, -0.027, 0.998, -2, 8, -56, 
-0.150, -0.028, 0.996, -2, 8, -56, 
-0.150, -0.027, 0.998, -2, 8, -56, 
-0.151, -0.026, 0.998, -2, 8, -56, 
-0.151, -0.028, 0.997, -2, 8, -56, 
-0.150, -0.025, 0.995, -2, 8, -56, 
-0.149, -0.026, 0.999, -2, 8, -56, 
-0.150, -0.027, 0.997, -2, 8, -56, 
-0.150, -0.027, 0.999, -2, 8, -56, 
-0.150, -0.027, 0.998, -2, 8, -56, 
-0.150, -0.027, 0.998, -2, 8, -56, 
-0.151, -0.027, 0.999, -2, 8, -56, 
-0.151, -0.027, 0.998, -2, 8, -56, 
-0.150, -0.025, 1.000, -2, 8, -56, 
-0.151, -0.027, 0.998, -2, 8, -56, 
-0.149, -0.027, 0.999, -2, 8, -56, 
-0.152, -0.027, 0.998, -2, 8, -56, 
-0.150, -0.027, 0.999, -2, 8, -56, 
-0.152, -0.027, 0.997, -2, 8, -56, 
-0.150, -0.026, 0.998, -2, 8, -56, 
-0.149, -0.028, 0.999, -2, 8, -56, 
-0.149, -0.027, 0.998, -2, 8, -56, 
-0.151, -0.026, 1.001, -2, 8, -56, 
-0.149, -0.027, 0.994, -2, 8, -56, 
-0.150, -0.027, 0.999, -2, 8, -56, 
-0.151, -0.026, 0.996, -2, 8, -56, 
-0.149, -0.027, 0.995, -2, 8, -56, 
-0.151, -0.027, 0.997, -2, 8, -56, 
-0.148, -0.026, 0.998, -2, 8, -56, 
-0.150, -0.029, 0.999, -2, 8, -56, 
-0.150, -0.025, 1.000, -2, 8, -56, 
-0.149, -0.026, 0.998, -2, 8, -56, 
-0.150, -0.028, 0.997, -2, 8, -56, 
-0.151, -0.025, 0.997, -2, 8, -56, 
-0.149, -0.027, 0.996, -2, 8, -56, 
-0.150, -0.027, 0.998, -2, 8, -56, 
-0.150, -0.026, 0.999, -2, 8, -56, 
-0.150, -0.027, 0.998, -2, 8, -56, 
-0.151, -0.027, 0.998, -2, 8, -56, 
-0.150, -0.028, 0.999, -2, 8, -56, 
-0.149, -0.026, 0.996, -2, 8, -56, 
-0.151, -0.027, 0.998, -2, 8, -56, 
-0.149, -0.027, 0.997, -2, 8, -56, 
-0.148, -0.025, 0.994, -2, 8, -56, 
-0.151, -0.027, 0.997, -2, 8, -56, 
-0.150, -0.026, 0.998, -2, 8, -56, 
-0.150, -0.027, 0.997, -2, 8, -56, 
-0.149, -0.027, 0.998, -2, 8, -56, 
-0.150, -0.026, 0.999, -2, 8, -56, 
-0.150, -0.027, 0.997, -2, 8, -56, 
-0.151, -0.027, 0.998, -2, 8, -56, 
-0.151, -0.027, 0.999, -2, 8, -56, 
-0.152, -0.027, 0.997, -2, 8, -56, 
-0.151, -0.026, 0.997, -2, 8, -56, 
-0.150, -0.027, 0.996, -2, 8, -56, 
-0.149, -0.027, 0.997, -2, 8, -56, 
-0.150, -0.025, 0.998, -2, 8, -56, 
-0.151, -0.027, 0.995, -2, 8, -56, 
-0.150, -0.027, 0.999, -2, 8, -56, 
-0.150, -0.027, 0.996, -2, 8, -56, 
-0.149, -0.027, 0.996, -2, 8, -56, 
-0.150, -0.028, 0.996, -2, 8, -56, 
-0.151, -0.025, 0.996, -2, 8, -56, 
-0.150, -0.026, 0.994, -2, 8, -56, 
-0.150, -0.027, 0.996, -2, 8, -56, 
-0.149, -0.027, 0.999, -2, 8, -56, 
-0.150, -0.026, 0.999, -2, 8, -56, 
-0.150, -0.027, 0.998, -2, 8, -56, 
-0.150, -0.027, 0.997, -2, 8, -56, 
-0.150, -0.025, 0.996, -2, 8, -56, 
-0.152, -0.027, 0.998, -2, 8, -56, 
-0.148, -0.027, 0.996, -2, 8, -56, 
-0.149, -0.025, 0.996, -2, 8, -56, 
-0.151, -0.028, 0.997, -2, 8, -56, 
-0.150, -0.027, 0.998, -2, 8, -56, 
-0.150, -0.026, 0.997, -2, 8, -56, 
-0.149, -0.027, 0.998, -2, 8, -56, 
-0.150, -0.026, 0.997, -2, 8, -56, 
-0.150, -0.026, 0.998, -2, 8, -56, 
-0.150, -0.027, 0.995, -2, 8, -56, 
-0.149, -0.026, 0.997, -2, 8, -56, 
-0.150, -0.027, 0.998, -2, 8, -56, 
-0.149, -0.027, 0.996, -2, 8, -56, 
-0.149, -0.027, 0.997, -2, 8, -56, 
-0.149, -0.027, 0.997, -2, 8, -56, 
-0.150, -0.027, 0.999, -2, 8, -56, 
-0.149, -0.026, 0.997, -2, 8, -56, 
-0.150, -0.027, 0.998, -2, 8, -56, 
-0.152, -0.026, 0.997, -2, 8, -56, 
-0.149, -0.027, 0.994, -2, 8, -56, 
-0.149, -0.026, 0.998, -2, 8, -56, 
-0.151, -0.027, 0.998, -2, 8, -56, 
-0.150, -0.026, 0.996, -2, 8, -56, 
-0.149, -0.027, 0.998, -2, 8, -56, 
-0.150, -0.027, 0.996, -2, 8, -56, 
-0.152, -0.027, 0.999, -2, 8, -56, 
-0.151, -0.027, 0.999, -2, 8, -56, 
-0.148, -0.027, 0.994, -2, 8, -56, 
-0.150, -0.028, 0.997, -2, 8, -56, 
-0.150, -0.027, 0.994, -2, 8, -56, 
-0.152, -0.027, 0.998, -2, 8, -56, 
-0.150, -0.025, 1.000, -2, 8, -56, 
-0.149, -0.025, 0.992, -2, 8, -56, 
-0.149, -0.027, 0.999, -2, 8, -56, 
-0.150, -0.028, 0.998, -2, 8, -56, 
-0.151, -0.031, 0.992, -2, 8, -56, 
-0.151, -0.021, 1.001, -2, 8, -56, 
-0.151, -0.016, 1.001, -2, 8, -56, 
-0.153, -0.027, 0.996, -2, 8, -56, 
-0.147, -0.026, 0.996, -2, 8, -56, 
-0.154, -0.020, 1.008, -2, 8, -56, 
-0.152, -0.024, 0.994, -2, 8, -56, 
-0.146, -0.035, 0.996, -2, 8, -56, 
-0.153, -0.027, 1.007, -2, 8, -56, 
-0.148, -0.026, 0.988, -2, 8, -56, 
-0.148, -0.030, 0.998, -2, 8, -56, 
-0.151, -0.034, 1.005, -2, 8, -56, 
-0.149, -0.028, 0.990, -2, 8, -56, 
-0.151, -0.024, 0.999, -2, 8, -56, 
-0.151, -0.031, 1.000, -2, 8, -56, 
-0.147, -0.028, 0.991, -2, 8, -56, 
-0.152, -0.021, 0.999, -2, 8, -56, 
-0.151, -0.024, 1.000, -2, 8, -56, 
-0.148, -0.028, 0.992, -2, 8, -56, 
-0.150, -0.024, 0.999, -2, 8, -56, 
-0.149, -0.026, 0.993, -2, 8, -56, 
-0.150, -0.029, 0.997, -2, 8, -56, 
-0.150, -0.025, 0.993, -2, 8, -56, 
-0.149, -0.027, 0.994, -2, 8, -56, 
-0.151, -0.032, 1.003, -2, 8, -56, 
-0.149, -0.029, 0.997, -2, 8, -56, 
-0.147, -0.027, 0.994, -2, 8, -56, 
-0.151, -0.027, 1.002, -2, 8, -56, 
-0.150, -0.030, 0.995, -2, 8, -56, 
-0.149, -0.024, 0.995, -2, 8, -56, 
-0.149, -0.025, 1.001, -2, 8, -56, 
-0.148, -0.028, 0.992, -2, 8, -56, 
-0.152, -0.030, 0.995, -2, 8, -56, 
-0.152, -0.021, 0.998, -2, 8, -56, 
-0.147, -0.026, 0.998, -2, 8, -56, 
-0.151, -0.029, 1.000, -2, 8, -56, 
-0.151, -0.027, 0.997, -2, 8, -56, 
-0.152, -0.026, 0.997, -2, 8, -56, 
-0.149, -0.029, 0.999, -2, 8, -56, 
-0.151, -0.029, 0.997, -2, 8, -56, 
-0.151, -0.026, 0.994, -2, 8, -56, 
-0.148, -0.027, 0.998, -2, 8, -56, 
-0.149, -0.028, 1.002, -2, 8, -56, 
-0.151, -0.028, 0.999, -2, 8, -56, 
-0.149, -0.026, 0.994, -2, 8, -56, 
-0.149, -0.026, 1.000, -2, 8, -56, 
-0.150, -0.027, 0.995, -2, 8, -56, 
-0.150, -0.027, 0.998, -2, 8, -56, 
-0.149, -0.027, 1.000, -2, 8, -56, 
-0.150, -0.027, 0.999, -2, 8, -56, 
-0.150, -0.028, 0.998, -2, 8, -56, 
-0.151, -0.027, 0.996, -2, 8, -56, 
-0.150, -0.025, 0.998, -2, 8, -56, 
-0.151, -0.028, 1.000, -2, 8, -56, 
-0.149, -0.026, 0.999, -2, 8, -56, 
-0.151, -0.028, 0.996, -2, 8, -56, 
-0.149, -0.027, 0.997, -2, 8, -56, 
-0.149, -0.027, 0.998, -2, 8, -56, 
-0.149, -0.029, 0.997, -2, 8, -56, 
-0.151, -0.028, 0.999, -2, 8, -56, 
-0.149, -0.021, 0.989, -2, 8, -56, 
-0.147, -0.013, 0.989, -2, 8, -56, 
-0.149, -0.033, 1.006, -2, 8, -56, 
-0.153, -0.036, 1.006, -2, 8, -56, 
-0.152, -0.021, 0.989, -2, 8, -56, 
-0.149, -0.031, 0.999, -2, 8, -56, 
-0.144, -0.036, 1.006, -2, 8, -56, 
-0.155, -0.003, 0.996, -2, 8, -56, 
-0.145, -0.031, 1.013, -1, 8, -56, 
-0.156, 0.044, 0.997, 0, 8, -56, 
-0.141, 0.059, 0.988, 0, 8, -56, 
-0.143, 0.044, 0.985, 1, 8, -56, 
-0.144, 0.059, 0.980, 2, 8, -55, 
-0.144, 0.066, 0.990, 2, 8, -56, 
-0.148, 0.058, 0.992, 2, 8, -56, 
-0.126, 0.044, 0.981, 2, 8, -56, 
-0.144, 0.050, 0.981, 2, 8, -56, 
-0.134, 0.005, 0.988, 2, 8, -56, 
-0.146, 0.073, 0.981, 1, 8, -56, 
-0.146, 0.006, 1.001, 0, 8, -56, 
-0.162, 0.014, 1.002, 0, 8, -56, 
-0.155, 0.047, 1.036, 0, 8, -56, 
-0.164, 0.118, 1.000, 1, 8, -56, 
-0.116, 0.059, 1.040, 2, 8, -55, 
-0.174, 0.161, 0.952, 5, 8, -55, 
-0.120, 0.097, 1.006, 7, 7, -55, 
-0.125, 0.194, 0.943, 9, 7, -55, 
-0.153, 0.154, 0.986, 10, 7, -55, 
-0.128, 0.157, 0.951, 10, 7, -55, 
-0.101, 0.152, 0.968, 9, 7, -54, 
-0.157, 0.142, 1.031, 9, 8, -54, 
-0.118, 0.237, 0.964, 10, 8, -54, 
-0.145, 0.235, 0.951, 11, 8, -54, 
-0.101, 0.204, 0.947, 13, 7, -54, 
-0.128, 0.282, 0.928, 14, 7, -54, 
-0.165, 0.322, 0.952, 14, 7, -54, 
-0.119, 0.292, 0.918, 15, 7, -54, 
-0.120, 0.251, 0.955, 15, 7, -54, 
-0.118, 0.262, 0.943, 16, 7, -54, 
-0.142, 0.296, 0.936, 16, 7, -54, 
-0.133, 0.314, 0.930, 16, 7, -54, 
-0.124, 0.274, 0.942, 16, 7, -54, 
-0.134, 0.292, 0.939, 16, 7, -54, 
-0.126, 0.292, 0.935, 16, 7, -54, 
-0.130, 0.292, 0.934, 17, 7, -54, 
-0.141, 0.313, 0.935, 17, 7, -53, 
-0.126, 0.317, 0.933, 17, 8, -53, 
-0.135, 0.309, 0.933, 17, 7, -53, 
-0.134, 0.326, 0.919, 17, 7, -53, 
-0.119, 0.318, 0.928, 17, 7, -53, 
-0.129, 0.297, 0.948, 17, 7, -53, 
-0.128, 0.323, 0.932, 17, 7, -53, 
-0.126, 0.327, 0.934, 17, 7, -53, 
-0.122, 0.329, 0.922, 17, 7, -53, 
-0.127, 0.343, 0.917, 17, 7, -53, 
-0.133, 0.331, 0.928, 17, 7, -53, 
-0.125, 0.324, 0.925, 17, 7, -53, 
-0.129, 0.319, 0.937, 17, 7, -53, 
-0.139, 0.321, 0.931, 17, 7, -53, 
-0.119, 0.306, 0.931, 18, 7, -53, 
-0.129, 0.318, 0.924, 18, 7, -53, 
-0.126, 0.320, 0.919, 18, 7, -53, 
-0.129, 0.337, 0.929, 18, 7, -53, 
-0.125, 0.321, 0.929, 18, 7, -53, 
-0.126, 0.318, 0.921, 18, 7, -54, 
-0.127, 0.338, 0.923, 18, 7, -53, 
-0.128, 0.332, 0.933, 18, 7, -53, 
-0.127, 0.337, 0.927, 18, 7, -53, 
-0.124, 0.327, 0.908, 18, 7, -54, 
-0.122, 0.313, 0.928, 18, 7, -53, 
-0.127, 0.330, 0.935, 18, 7, -53, 
-0.119, 0.319, 0.916, 18, 7, -53, 
-0.115, 0.306, 0.927, 17, 7, -54, 
-0.120, 0.311, 0.940, 17, 7, -54, 
-0.127, 0.318, 0.927, 17, 7, -54, 
-0.127, 0.307, 0.935, 17, 7, -54, 
-0.150, 0.313, 0.926, 16, 7, -54, 
-0.128, 0.277, 0.937, 15, 7, -54, 
-0.131, 0.180, 0.961, 12, 8, -54, 
-0.200, 0.273, 0.898, 7, 9, -57, 
-0.145, -0.106, 1.019, -1, 9, -56, 
-0.159, -0.224, 1.052, -9, 9, -56, 
-0.202, -0.079, 1.005, -10, 8, -57, 
-0.117, -0.123, 1.012, -7, 9, -56, 
-0.112, -0.065, 1.013, -2, 8, -56, 
-0.154, 0.083, 0.933, 1, 7, -56, 
-0.171, 0.091, 0.907, 0, 7, -56, 
-0.128, -0.087, 1.024, -4, 8, -56, 
-0.157, -0.038, 1.046, -8, 9, -57, 
-0.143, -0.166, 1.016, -10, 8, -56, 
-0.181, -0.043, 0.985, -8, 8, -57, 
-0.095, -0.063, 0.982, -4, 8, -56, 
-0.163, -0.002, 0.967, -1, 8, -56, 
-0.159, 0.005, 0.941, 0, 7, -56, 
-0.139, -0.110, 1.060, -2, 8, -56, 
-0.147, -0.057, 1.051, -4, 9, -56, 
-0.175, -0.064, 0.973, -4, 9, -56, 
-0.167, -0.013, 0.952, -2, 8, -56, 
-0.128, 0.011, 0.997, 2, 9, -56, 
-0.138, -0.018, 0.994, 2, 9, -56, 
-0.176, -0.004, 0.941, 0, 8, -56, 
-0.158, -0.074, 1.008, -3, 9, -56, 
-0.137, -0.082, 1.049, -4, 9, -56, 
-0.141, -0.047, 0.994, -3, 9, -56, 
-0.165, -0.011, 0.964, -2, 8, -56, 
-0.146, -0.015, 0.974, -1, 8, -56, 
-0.134, 0.000, 1.000, -2, 8, -56, 
-0.147, -0.048, 0.998, -4, 8, -56, 
-0.178, -0.049, 0.997, -6, 8, -56, 
-0.140, -0.081, 1.016, -8, 8, -56, 
-0.146, -0.079, 1.045, -7, 8, -57, 
-0.125, -0.008, 0.944, -5, 8, -56, 
-0.152, -0.010, 0.989, -4, 8, -56, 
-0.162, -0.057, 1.017, -3, 8, -56, 
-0.144, -0.004, 0.984, -3, 8, -56, 
-0.169, -0.064, 1.028, -4, 8, -56, 
-0.155, -0.072, 1.015, -4, 9, -56, 
-0.148, -0.014, 0.995, -3, 9, -56, 
-0.137, 0.017, 0.942, -1, 8, -56, 
-0.143, -0.021, 0.998, 0, 8, -56, 
-0.151, -0.067, 1.018, 0, 8, -56, 
-0.154, -0.019, 0.959, 0, 9, -56, 
-0.163, -0.073, 1.000, -1, 8, -56, 
-0.152, -0.047, 1.020, -1, 9, -56, 
-0.160, 0.008, 0.981, -1, 9, -56, 
-0.161, -0.050, 0.984, -1, 8, -56, 
-0.156, 0.006, 0.994, -2, 8, -56, 
-0.144, -0.060, 1.020, -3, 9, -56, 
-0.155, -0.066, 1.005, -4, 8, -56, 
-0.133, -0.031, 0.979, -5, 8, -56, 
-0.151, -0.092, 1.040, -6, 8, -56, 
-0.124, -0.020, 0.969, -5, 8, -56, 
-0.153, -0.017, 0.977, -5, 8, -56, 
-0.160, -0.043, 0.986, -5, 8, -56, 
-0.112, 0.006, 0.953, -4, 8, -56, 
-0.146, -0.072, 1.037, -5, 8, -56, 
-0.157, -0.053, 0.989, -4, 8, -56, 
-0.151, -0.029, 0.982, -4, 8, -56, 
-0.142, -0.081, 1.039, -3, 9, -56, 
-0.138, 0.011, 0.979, -1, 8, -56, 
-0.150, -0.039, 0.974, -1, 8, -56, 
-0.162, -0.038, 1.004, -1, 8, -56, 
-0.137, -0.005, 0.997, -1, 9, -56, 
-0.159, -0.064, 1.002, -1, 9, -56, 
-0.154, -0.012, 0.988, 0, 8, -56, 
-0.148, -0.061, 1.010, 0, 9, -56, 
-0.149, -0.010, 0.977, -1, 9, -56, 
-0.166, -0.036, 0.994, -1, 8, -56, 
-0.146, -0.048, 1.004, -2, 8, -56, 
-0.142, -0.027, 0.999, -3, 9, -56, 
-0.147, -0.053, 1.000, -4, 8, -56, 
-0.146, -0.020, 0.994, -4, 8, -56, 
-0.143, -0.068, 1.006, -5, 8, -56, 
-0.153, -0.029, 0.996, -5, 8, -56, 
-0.144, -0.037, 0.987, -5, 8, -56, 
-0.141, -0.063, 0.994, -5, 8, -56, 
-0.132, -0.014, 0.993, -5, 8, -56, 
